number,value,datetime_start,datetime_complete,duration,params_episode_length,params_epsilon_max,params_epsilon_min,params_gamma,params_learning_rate,params_num_episodes,user_attrs_base_seed,user_attrs_collective_reward_mean,user_attrs_collective_reward_std,user_attrs_individual_reward_agent0_mean,user_attrs_individual_reward_agent0_std,user_attrs_num_episodes_mean,user_attrs_num_parallel_runs,user_attrs_run_0_collective_reward,user_attrs_run_0_individual_rewards,user_attrs_run_0_seed,user_attrs_run_0_total_individual_rewards,user_attrs_run_0_training_time_per_episode,user_attrs_run_0_training_time_total,user_attrs_run_1_collective_reward,user_attrs_run_1_individual_rewards,user_attrs_run_1_seed,user_attrs_run_1_total_individual_rewards,user_attrs_run_1_training_time_per_episode,user_attrs_run_1_training_time_total,user_attrs_run_2_collective_reward,user_attrs_run_2_individual_rewards,user_attrs_run_2_seed,user_attrs_run_2_total_individual_rewards,user_attrs_run_2_training_time_per_episode,user_attrs_run_2_training_time_total,user_attrs_run_3_collective_reward,user_attrs_run_3_individual_rewards,user_attrs_run_3_seed,user_attrs_run_3_total_individual_rewards,user_attrs_run_3_training_time_per_episode,user_attrs_run_3_training_time_total,user_attrs_run_4_collective_reward,user_attrs_run_4_individual_rewards,user_attrs_run_4_seed,user_attrs_run_4_total_individual_rewards,user_attrs_run_4_training_time_per_episode,user_attrs_run_4_training_time_total,user_attrs_run_5_collective_reward,user_attrs_run_5_individual_rewards,user_attrs_run_5_seed,user_attrs_run_5_total_individual_rewards,user_attrs_run_5_training_time_per_episode,user_attrs_run_5_training_time_total,user_attrs_total_individual_reward_agent0_mean,user_attrs_total_individual_reward_agent0_std,user_attrs_training_time_per_episode_mean,user_attrs_training_time_per_episode_std,user_attrs_training_time_total_mean,user_attrs_training_time_total_std,state
444,17.661666666666665,2025-06-13 17:13:50.851129,2025-06-13 17:13:54.032531,0 days 00:00:03.181402,32,0.8230004226345837,0.09584440082326004,0.9741560474347813,0.07965969620465456,454,4447631.0,17.661666666666665,2.0199291791765597,0.8731666666666666,0.11254986549179977,450.0,6.0,19.53,"[0.9730000000000002, 0.9800000000000001]",4447631.0,"[9.730000000000002, 9.8]",0.004286553064982096,1.9289488792419434,15.719999999999999,"[0.723, 0.849]",4448631.0,"[7.2299999999999995, 8.49]",0.004394951926337348,1.9777283668518066,19.529999999999998,"[0.9809999999999999, 0.9720000000000001]",4449631.0,"[9.809999999999999, 9.72]",0.004850934876335992,2.1829206943511963,19.55,"[0.977, 0.978]",4450631.0,"[9.77, 9.78]",0.0043991184234619144,1.9796032905578613,14.52,"[0.7290000000000001, 0.723]",4451631.0,"[7.290000000000001, 7.2299999999999995]",0.005329242812262641,2.3981592655181885,17.12,"[0.8559999999999999, 0.8560000000000001]",4452631.0,"[8.559999999999999, 8.56]",0.00440990236070421,1.9844560623168945,8.731666666666667,1.1254986549179977,0.0046117839106807005,0.0003675854644242711,2.075302759806315,0.16541345899092197,COMPLETE
445,14.448333333333332,2025-06-13 17:13:54.104835,2025-06-13 17:13:57.589291,0 days 00:00:03.484456,32,0.7710687815183219,0.08990768889146813,0.9153038648863387,0.09898495311743225,453,4457634.0,14.448333333333332,3.6449253154976393,0.7033333333333333,0.21449371915176338,450.0,6.0,18.32,"[0.983, 0.849]",4457634.0,"[9.83, 8.49]",0.004477272563510471,2.014772653579712,10.539999999999997,"[0.46799999999999997, 0.5859999999999999]",4458634.0,"[4.68, 5.8599999999999985]",0.005522370868259006,2.4850668907165527,11.8,"[0.59, 0.5899999999999999]",4459634.0,"[5.8999999999999995, 5.899999999999999]",0.005614826414320204,2.526671886444092,10.679999999999998,"[0.473, 0.5949999999999999]",4460634.0,"[4.7299999999999995, 5.949999999999998]",0.004767570495605469,2.145406723022461,15.749999999999998,"[0.727, 0.8479999999999999]",4461634.0,"[7.27, 8.479999999999999]",0.004460346963670519,2.0071561336517334,19.6,"[0.9789999999999999, 0.9810000000000001]",4462634.0,"[9.79, 9.81]",0.00422159300910102,1.899716854095459,7.033333333333332,2.144937191517634,0.004843996719077781,0.0005368536411773948,2.1797985235850015,0.24158413852982769,COMPLETE
446,16.176666666666666,2025-06-13 17:14:01.717573,2025-06-13 17:14:05.183453,0 days 00:00:03.465880,32,0.7518813182480645,0.09546784794072645,0.9717696198965831,0.07989196258773705,442,4467641.0,16.176666666666666,1.7912255270872208,0.8313333333333333,0.08780407482318552,440.0,6.0,14.439999999999998,"[0.853, 0.591]",4467641.0,"[8.53, 5.91]",0.005420264330777255,2.384916305541992,17.12,"[0.729, 0.983]",4468641.0,"[7.29, 9.83]",0.0043752903288060965,1.9251277446746826,15.79,"[0.8560000000000001, 0.7230000000000001]",4469641.0,"[8.56, 7.23]",0.005451993508772416,2.3988771438598633,14.489999999999998,"[0.7249999999999999, 0.724]",4470641.0,"[7.249999999999998, 7.24]",0.00595896298235113,2.621943712234497,15.579999999999998,"[0.841, 0.717]",4471641.0,"[8.41, 7.17]",0.004987470670179887,2.1944870948791504,19.64,"[0.984, 0.9800000000000001]",4472641.0,"[9.84, 9.8]",0.004194252057508989,1.845470905303955,8.313333333333334,0.8780407482318552,0.005064705646399295,0.0006211626493087455,2.22847048441569,0.273311565695848,COMPLETE
447,16.55333333333333,2025-06-13 17:14:05.311678,2025-06-13 17:14:08.599279,0 days 00:00:03.287601,33,0.8196448730909216,0.010702309741753006,0.9748117029606801,0.0881726730941438,413,4477645.0,16.55333333333333,2.1866920730231363,0.8245,0.1364572582654853,410.0,6.0,17.029999999999998,"[0.8479999999999999, 0.8550000000000001]",4477645.0,"[8.479999999999999, 8.55]",0.005248976916801639,2.152080535888672,18.259999999999998,"[0.843, 0.983]",4478645.0,"[8.43, 9.83]",0.004917148264443002,2.016030788421631,19.53,"[0.9690000000000001, 0.984]",4479645.0,"[9.690000000000001, 9.84]",0.005306940543942335,2.1758456230163574,14.459999999999999,"[0.5909999999999999, 0.8550000000000001]",4480645.0,"[5.909999999999998, 8.55]",0.0054354859561454956,2.2285492420196533,13.07,"[0.717, 0.5900000000000001]",4481645.0,"[7.17, 5.9]",0.005588937387233827,2.291464328765869,16.97,"[0.9790000000000001, 0.718]",4482645.0,"[9.790000000000001, 7.18]",0.005168413534397032,2.119049549102783,8.245,1.364572582654853,0.005277650433827222,0.00021031175863610606,2.163836677869161,0.08622782104080348,COMPLETE
448,16.246666666666666,2025-06-13 17:14:08.737741,2025-06-13 17:14:12.016515,0 days 00:00:03.278774,28,0.7981702841408274,0.10150603407945176,0.9730558151699975,0.08065030862111645,437,4487648.0,16.246666666666666,2.138408026754691,0.9593333333333334,0.044330826996822704,430.0,6.0,18.330000000000002,"[0.9799999999999999, 0.8530000000000001]",4487648.0,"[9.799999999999999, 8.530000000000001]",0.005408282058183537,2.325561285018921,14.38,"[0.968, 0.47000000000000003]",4488648.0,"[9.68, 4.7]",0.0054767065270002495,2.3549838066101074,18.34,"[0.9780000000000001, 0.8560000000000001]",4489648.0,"[9.780000000000001, 8.56]",0.0047465889952903574,2.0410332679748535,14.620000000000003,"[0.861, 0.6009999999999999]",4490648.0,"[8.61, 6.009999999999999]",0.005532500355742698,2.3789751529693604,18.39,"[0.9860000000000001, 0.853]",4491648.0,"[9.860000000000001, 8.53]",0.004805941914403161,2.0665550231933594,13.419999999999998,"[0.9830000000000002, 0.35900000000000004]",4492648.0,"[9.830000000000002, 3.5900000000000003]",0.005431928191074105,2.3357291221618652,9.593333333333334,0.44330826996822725,0.005233658006949019,0.0003261802251452945,2.2504729429880777,0.14025749681247668,COMPLETE
449,14.308333333333332,2025-06-13 17:14:12.122261,2025-06-13 17:14:15.525401,0 days 00:00:03.403140,31,0.7353284399084947,0.09481244312128309,0.973150479320255,0.0024719638502141016,457,4497652.0,14.308333333333332,2.4454816612593016,0.7701666666666668,0.11896836647706908,450.0,6.0,10.77,"[0.604, 0.473]",4497652.0,"[6.04, 4.7299999999999995]",0.00567252688937717,2.5526371002197266,15.78,"[0.8560000000000001, 0.7220000000000001]",4498652.0,"[8.56, 7.220000000000001]",0.004930477672153049,2.218714952468872,14.589999999999998,"[0.8559999999999999, 0.6030000000000001]",4499652.0,"[8.559999999999999, 6.030000000000001]",0.004807110892401802,2.1631999015808105,14.43,"[0.858, 0.585]",4500652.0,"[8.58, 5.85]",0.0049972343444824215,2.24875545501709,11.999999999999998,"[0.6000000000000001, 0.6]",4501652.0,"[6.000000000000001, 6.0]",0.005355899598863389,2.4101548194885254,18.279999999999998,"[0.8470000000000001, 0.9810000000000001]",4502652.0,"[8.47, 9.81]",0.004636594984266493,2.086467742919922,7.701666666666667,1.189683664770691,0.005066640730257387,0.0003479514899237696,2.2799883286158242,0.15657817046569641,COMPLETE
450,13.978333333333332,2025-06-13 17:14:15.604834,2025-06-13 17:14:19.642983,0 days 00:00:04.038149,33,0.7816964267391711,0.09852709024149263,0.970325500361492,0.0714921914380166,447,4507655.0,13.978333333333332,4.002192801730349,0.7223333333333333,0.1967415111821149,440.0,6.0,9.229999999999999,"[0.46699999999999997, 0.45599999999999985]",4507655.0,"[4.67, 4.559999999999999]",0.007104893164201216,3.126152992248535,19.529999999999998,"[0.9789999999999999, 0.974]",4508655.0,"[9.79, 9.74]",0.004435651952570135,1.9516868591308594,18.349999999999998,"[0.9810000000000001, 0.8540000000000001]",4509655.0,"[9.81, 8.540000000000001]",0.0045316143469377,1.993910312652588,14.41,"[0.5879999999999999, 0.853]",4510655.0,"[5.879999999999999, 8.53]",0.005521133812991056,2.4292988777160645,9.209999999999999,"[0.595, 0.32599999999999996]",4511655.0,"[5.949999999999999, 3.26]",0.005219125205820257,2.296415090560913,13.139999999999999,"[0.724, 0.59]",4512655.0,"[7.24, 5.8999999999999995]",0.004638821970332753,2.041081666946411,7.223333333333333,1.9674151118211487,0.005241873408808853,0.0009190101987086706,2.306424299875895,0.4043644874318151,COMPLETE
451,17.866666666666664,2025-06-13 17:14:23.348392,2025-06-13 17:14:26.738921,0 days 00:00:03.390529,34,0.7153152694189133,0.12931793673067543,0.9431865337108339,0.09823050724239514,425,4517663.0,17.866666666666664,1.4087780362979672,0.8689999999999999,0.08666987173560749,420.0,6.0,19.5,"[0.9719999999999999, 0.9780000000000001]",4517663.0,"[9.719999999999999, 9.780000000000001]",0.004469104607899984,1.8770239353179932,17.05,"[0.7190000000000001, 0.9860000000000001]",4518663.0,"[7.190000000000001, 9.860000000000001]",0.005840952623458136,2.453200101852417,19.580000000000002,"[0.9729999999999999, 0.985]",4519663.0,"[9.729999999999999, 9.85]",0.004710430758340018,1.9783809185028076,15.759999999999998,"[0.8489999999999999, 0.727]",4520663.0,"[8.489999999999998, 7.27]",0.005732864992959159,2.4078032970428467,16.910000000000004,"[0.8450000000000001, 0.8459999999999999]",4521663.0,"[8.450000000000001, 8.459999999999999]",0.004831387883140927,2.0291829109191895,18.4,"[0.8560000000000001, 0.984]",4522663.0,"[8.56, 9.84]",0.004231250853765579,1.777125358581543,8.69,0.8666987173560746,0.004969331953260634,0.0006087904397406546,2.0871194203694663,0.25569198469107496,COMPLETE
452,14.761666666666668,2025-06-13 17:14:26.846608,2025-06-13 17:14:31.028290,0 days 00:00:04.181682,29,0.6936146251992026,0.12147414222421464,0.9439040267837983,0.09900503127299816,427,4527667.0,14.761666666666668,3.0662975321314736,0.7286666666666667,0.20797328888318542,420.0,6.0,9.529999999999998,"[0.351, 0.602]",4527667.0,"[3.51, 6.02]",0.005140057064238049,2.1588239669799805,11.919999999999998,"[0.595, 0.597]",4528667.0,"[5.949999999999999, 5.97]",0.004768848419189453,2.0029163360595703,15.77,"[0.7270000000000001, 0.85]",4529667.0,"[7.270000000000001, 8.5]",0.0079523347672962,3.3399806022644043,18.360000000000003,"[0.9860000000000001, 0.8499999999999999]",4530667.0,"[9.860000000000001, 8.499999999999998]",0.004914366063617524,2.0640337467193604,15.790000000000001,"[0.8489999999999999, 0.73]",4531667.0,"[8.489999999999998, 7.3]",0.00517700229372297,2.1743409633636475,17.2,"[0.8640000000000001, 0.8560000000000001]",4532667.0,"[8.64, 8.56]",0.0038084194773719423,1.5995361804962158,7.286666666666666,2.0797328888318543,0.0052935046809060235,0.0012735112060367937,2.22327196598053,0.5348747065354533,COMPLETE
453,15.74833333333333,2025-06-13 17:14:31.111605,2025-06-13 17:14:34.845970,0 days 00:00:03.734365,32,0.7135571508507735,0.12729880336923838,0.9001930364948635,0.03799014848836211,420,4537671.0,15.74833333333333,2.3322479618504453,0.6998333333333333,0.17030601542191307,420.0,6.0,17.119999999999997,"[0.724, 0.9879999999999999]",4537671.0,"[7.24, 9.879999999999999]",0.006750086943308513,2.835036516189575,16.95,"[0.843, 0.852]",4538671.0,"[8.43, 8.52]",0.005353995164235433,2.248677968978882,18.25,"[0.8460000000000001, 0.9789999999999999]",4539671.0,"[8.46, 9.79]",0.00481470369157337,2.0221755504608154,17.08,"[0.852, 0.8559999999999999]",4540671.0,"[8.52, 8.559999999999999]",0.005394782906486874,2.2658088207244873,13.159999999999998,"[0.46799999999999997, 0.8480000000000001]",4541671.0,"[4.68, 8.48]",0.00646081424894787,2.7135419845581055,11.93,"[0.4659999999999999, 0.727]",4542671.0,"[4.659999999999999, 7.27]",0.0057779993329729355,2.426759719848633,6.998333333333334,1.7030601542191308,0.005758730381254165,0.0006662751726349851,2.4186667601267495,0.2798355725066937,COMPLETE
454,15.773333333333333,2025-06-13 17:14:34.933756,2025-06-13 17:14:38.951515,0 days 00:00:04.017759,31,0.7055911001642473,0.1295659025939498,0.9449097825851662,0.0776406243568931,407,4547675.0,15.773333333333333,3.0584182549517696,0.8736666666666667,0.11694110578501572,400.0,6.0,18.37,"[0.9810000000000001, 0.8560000000000001]",4547675.0,"[9.81, 8.56]",0.004654437899589538,1.8617751598358154,11.889999999999999,"[0.7209999999999999, 0.46799999999999986]",4548675.0,"[7.209999999999999, 4.679999999999999]",0.006099789738655091,2.439915895462036,18.330000000000002,"[0.982, 0.851]",4549675.0,"[9.82, 8.51]",0.004833188652992248,1.9332754611968994,13.169999999999998,"[0.718, 0.599]",4550675.0,"[7.18, 5.99]",0.0077134472131729125,3.085378885269165,19.61,"[0.9790000000000001, 0.982]",4551675.0,"[9.790000000000001, 9.82]",0.004576766490936279,1.8307065963745117,13.27,"[0.861, 0.466]",4552675.0,"[8.61, 4.66]",0.006590861678123474,2.6363446712493896,8.736666666666666,1.1694110578501573,0.005744748612244925,0.0011620124029838132,2.2978994448979697,0.46480496119352527,COMPLETE
455,14.288333333333334,2025-06-13 17:14:39.048248,2025-06-13 17:14:43.801676,0 days 00:00:04.753428,30,0.7187418265414675,0.13362199648553708,0.9465187396243292,0.09937042008997862,433,4557679.0,14.288333333333334,3.5931018014461493,0.7878333333333334,0.12403684488444912,430.0,6.0,18.42,"[0.984, 0.858]",4557679.0,"[9.84, 8.58]",0.005393194043359091,2.319073438644409,15.649999999999999,"[0.713, 0.852]",4558679.0,"[7.13, 8.52]",0.006436779887177223,2.767815351486206,6.809999999999999,"[0.594, 0.08699999999999997]",4559679.0,"[5.9399999999999995, 0.8699999999999997]",0.006864383054334064,2.9516847133636475,15.88,"[0.7350000000000001, 0.8530000000000001]",4560679.0,"[7.350000000000001, 8.530000000000001]",0.005015456953714061,2.156646490097046,14.460000000000003,"[0.8530000000000001, 0.593]",4561679.0,"[8.530000000000001, 5.93]",0.009261603688084801,3.982489585876465,14.510000000000002,"[0.8479999999999999, 0.603]",4562679.0,"[8.479999999999999, 6.029999999999999]",0.006926943535028502,2.978585720062256,7.878333333333333,1.240368448844491,0.006649726860282958,0.0013686907485432893,2.8593825499216714,0.5885370218736145,COMPLETE
456,15.736666666666665,2025-06-13 17:14:47.708498,2025-06-13 17:14:51.301695,0 days 00:00:03.593197,34,0.7321563820313272,0.12398444242453248,0.9487286956346518,0.002979979113781365,423,4567687.0,15.736666666666665,2.0068936748672623,0.8095,0.12381807891687982,420.0,6.0,17.05,"[0.8550000000000001, 0.85]",4567687.0,"[8.55, 8.5]",0.005089879603612991,2.137749433517456,13.18,"[0.595, 0.7230000000000001]",4568687.0,"[5.949999999999999, 7.23]",0.005511244705745152,2.314722776412964,18.38,"[0.8560000000000001, 0.982]",4569687.0,"[8.56, 9.82]",0.0050973352931794665,2.140880823135376,13.049999999999997,"[0.7129999999999999, 0.592]",4570687.0,"[7.129999999999999, 5.92]",0.005638426826113746,2.3681392669677734,17.04,"[0.8540000000000001, 0.85]",4571687.0,"[8.540000000000001, 8.5]",0.006349002747308641,2.666581153869629,15.719999999999999,"[0.984, 0.588]",4572687.0,"[9.84, 5.88]",0.006429138637724377,2.7002382278442383,8.095,1.2381807891687981,0.0056858379689473946,0.0005364257954401671,2.3880519469579062,0.22529883408487011,COMPLETE
457,15.176666666666668,2025-06-13 17:14:51.376401,2025-06-13 17:14:54.560556,0 days 00:00:03.184155,14,0.7228021949124875,0.14387003168444457,0.941640579828703,0.05494931697556227,413,4577691.0,15.176666666666668,1.3296825017858802,0.7801666666666667,0.0757395023895868,410.0,6.0,14.0,"[0.765, 0.6350000000000001]",4577691.0,"[7.65, 6.350000000000001]",0.0059012186236497835,2.419499635696411,14.030000000000001,"[0.648, 0.7550000000000001]",4578691.0,"[6.48, 7.550000000000001]",0.00430837317210872,1.7664330005645752,17.470000000000002,"[0.8720000000000001, 0.875]",4579691.0,"[8.72, 8.75]",0.004544137163860042,1.8630962371826172,16.310000000000002,"[0.769, 0.8620000000000001]",4580691.0,"[7.69, 8.620000000000001]",0.003898372882749976,1.5983328819274902,14.010000000000002,"[0.868, 0.533]",4581691.0,"[8.68, 5.33]",0.004553592495801972,1.8669729232788086,15.239999999999998,"[0.7590000000000001, 0.765]",4582691.0,"[7.590000000000002, 7.65]",0.004544252302588486,1.8631434440612793,7.801666666666667,0.7573950238958677,0.004624991106793163,0.0006157829042637831,1.896246353785197,0.25247099074815105,COMPLETE
458,16.813333333333333,2025-06-13 17:14:54.640630,2025-06-13 17:14:57.962780,0 days 00:00:03.322150,32,0.7601440898532357,0.10421725123601107,0.9425705809917878,0.06411173390914048,350,4587694.0,16.813333333333333,1.1622057572659934,0.8961666666666668,0.0946245504906394,350.0,6.0,15.75,"[0.8549999999999999, 0.72]",4587694.0,"[8.549999999999999, 7.199999999999999]",0.0052273007801600865,1.8295552730560303,18.299999999999997,"[0.849, 0.9810000000000001]",4588694.0,"[8.49, 9.81]",0.007344928468976702,2.5707249641418457,15.670000000000002,"[0.974, 0.5929999999999999]",4589694.0,"[9.74, 5.929999999999999]",0.005554154941013881,1.9439542293548584,18.3,"[0.982, 0.8479999999999999]",4590694.0,"[9.82, 8.479999999999999]",0.005888212067740304,2.0608742237091064,15.739999999999998,"[0.7289999999999999, 0.845]",4591694.0,"[7.289999999999999, 8.45]",0.005220685686383929,1.827239990234375,17.12,"[0.9880000000000001, 0.724]",4592694.0,"[9.88, 7.24]",0.005600644520350865,1.9602255821228027,8.961666666666668,0.946245504906394,0.005805987744104294,0.0007255046628994072,2.032095710436503,0.25392663201479254,COMPLETE
459,15.643333333333333,2025-06-13 17:14:58.046548,2025-06-13 17:15:01.976915,0 days 00:00:03.930367,29,0.7101872138491835,0.13147291918478557,0.9528001593053373,0.08383424070780154,397,4597698.0,15.643333333333333,2.1780852957484367,0.7926666666666667,0.09634947961573127,390.0,6.0,17.03,"[0.8440000000000001, 0.859]",4597698.0,"[8.440000000000001, 8.59]",0.006105968279716296,2.3813276290893555,15.749999999999998,"[0.724, 0.851]",4598698.0,"[7.24, 8.51]",0.005166552005670009,2.0149552822113037,12.190000000000001,"[0.739, 0.48]",4599698.0,"[7.39, 4.8]",0.005475921508593437,2.1356093883514404,18.41,"[0.9869999999999999, 0.8539999999999999]",4600698.0,"[9.87, 8.54]",0.004220047363868127,1.6458184719085693,17.06,"[0.724, 0.982]",4601698.0,"[7.24, 9.82]",0.0074843895740998095,2.918911933898926,13.42,"[0.738, 0.604]",4602698.0,"[7.38, 6.04]",0.005468962131402431,2.1328952312469482,7.926666666666667,0.9634947961573129,0.005653640143891685,0.00099283912876383,2.2049196561177573,0.3872072602178937,COMPLETE
460,15.236666666666666,2025-06-13 17:15:02.054389,2025-06-13 17:15:05.623456,0 days 00:00:03.569067,35,0.7463056514871186,0.11939424998754203,0.945625116134393,0.05046059205368448,435,4607702.0,15.236666666666666,3.056973812267434,0.7856666666666666,0.1276736290529707,430.0,6.0,13.120000000000001,"[0.858, 0.4539999999999999]",4607702.0,"[8.58, 4.539999999999999]",0.006535879401273505,2.8104281425476074,15.770000000000003,"[0.7220000000000001, 0.8550000000000001]",4608702.0,"[7.220000000000001, 8.55]",0.0049990665080935455,2.1495985984802246,19.560000000000002,"[0.9870000000000001, 0.9690000000000001]",4609702.0,"[9.870000000000001, 9.690000000000001]",0.0044088452361350835,1.895803451538086,18.179999999999996,"[0.845, 0.9730000000000001]",4610702.0,"[8.45, 9.73]",0.005138521416242732,2.209564208984375,14.370000000000001,"[0.7150000000000001, 0.7220000000000001]",4611702.0,"[7.15, 7.220000000000001]",0.005990544585294502,2.5759341716766357,10.42,"[0.5869999999999999, 0.45499999999999996]",4612702.0,"[5.869999999999998, 4.55]",0.00585049030392669,2.5157108306884766,7.8566666666666665,1.2767362905297073,0.005487224575161011,0.0007080212045960783,2.3595065673192344,0.3044491179763136,COMPLETE
461,16.55666666666667,2025-06-13 17:15:09.881242,2025-06-13 17:15:14.117045,0 days 00:00:04.235803,33,0.8588506079794457,0.11539223021667966,0.9510422854210955,0.06223193362849446,429,4617710.0,16.55666666666667,1.4041209191360815,0.7838333333333334,0.125180425342339,420.0,6.0,18.31,"[0.845, 0.986]",4617710.0,"[8.45, 9.86]",0.004795977615174793,2.014310598373413,17.04,"[0.7149999999999999, 0.9890000000000001]",4618710.0,"[7.149999999999999, 9.89]",0.004990200769333613,2.095884323120117,14.49,"[0.86, 0.589]",4619710.0,"[8.6, 5.89]",0.005595497857956659,2.350109100341797,15.599999999999998,"[0.717, 0.843]",4620710.0,"[7.17, 8.43]",0.0063944356782095774,2.6856629848480225,15.720000000000002,"[0.5889999999999999, 0.983]",4621710.0,"[5.889999999999999, 9.83]",0.005426620301746187,2.2791805267333984,18.18,"[0.9770000000000001, 0.8409999999999999]",4622710.0,"[9.770000000000001, 8.409999999999998]",0.008030639943622407,3.372868776321411,7.838333333333334,1.25180425342339,0.005872228694340539,0.0010910908682202575,2.4663360516230264,0.45825816465250824,COMPLETE
462,13.576666666666663,2025-06-13 17:15:14.206744,2025-06-13 17:15:18.816167,0 days 00:00:04.609423,48,0.9328030410273082,0.1376999397699141,0.9840493283983065,0.07391969069899056,421,4627714.0,13.576666666666663,0.9462146808321155,0.6668333333333333,0.09847066681109773,420.0,6.0,12.5,"[0.5519999999999999, 0.698]",4627714.0,"[5.52, 6.9799999999999995]",0.005886001246316093,2.472120523452759,13.84,"[0.5459999999999999, 0.8380000000000001]",4628714.0,"[5.459999999999999, 8.38]",0.005929932707831973,2.4905717372894287,15.17,"[0.69, 0.8270000000000002]",4629714.0,"[6.8999999999999995, 8.270000000000001]",0.00898761578968593,3.774798631668091,13.809999999999999,"[0.6869999999999999, 0.694]",4630714.0,"[6.869999999999999, 6.9399999999999995]",0.006668923582349505,2.800947904586792,13.79,"[0.6889999999999998, 0.6900000000000001]",4631714.0,"[6.889999999999999, 6.9]",0.005489841529301234,2.3057334423065186,12.35,"[0.837, 0.3979999999999999]",4632714.0,"[8.37, 3.979999999999999]",0.006664533274514334,2.7991039752960205,6.668333333333333,0.9847066681109772,0.006604474688333179,0.0011475147241050048,2.773879369099935,0.48195618412410207,COMPLETE
